pais_origem;pais_destino;quantidade_litro;valor;categorias;ano_exportado
Brasil;Suriname;19000.0;71250.0;Suco de uva;2017
Brasil;Tailândia;6720.0;23275.0;Suco de uva;2017
Brasil;Tcheca, República;194.0;457.0;Suco de uva;2017
Brasil;Trinidade e Tobago;18550.0;63977.0;Suco de uva;2017
Brasil;Alemanha, República Democrática;10794.0;45382.0;Vinhos de mesa;2018
Brasil;Angola;477.0;709.0;Vinhos de mesa;2018
Brasil;Antígua e Barbuda;37.0;191.0;Vinhos de mesa;2018
Brasil;Argentina;15711.0;59150.0;Vinhos de mesa;2018
Brasil;Austrália;2055.0;6902.0;Vinhos de mesa;2018
Brasil;Bahamas;141.0;634.0;Vinhos de mesa;2018
Brasil;Bélgica;7497.0;52799.0;Vinhos de mesa;2018
Brasil;Bolívia;21566.0;57424.0;Vinhos de mesa;2018
Brasil;Cabo Verde;18.0;48.0;Vinhos de mesa;2018
Brasil;Canadá;5308.0;20414.0;Vinhos de mesa;2018
Brasil;Cayman, Ilhas;19.0;203.0;Vinhos de mesa;2018
Brasil;Chile;11049.0;42832.0;Vinhos de mesa;2018
Brasil;China;30835.0;126336.0;Vinhos de mesa;2018
Brasil;Chipre;279.0;480.0;Vinhos de mesa;2018
Brasil;Cingapura;3298.0;11616.0;Vinhos de mesa;2018
Brasil;Colômbia;6944.0;26273.0;Vinhos de mesa;2018
Brasil;Coreia, Republica Sul;120.0;109.0;Vinhos de mesa;2018
Brasil;Cuba;4776.0;5584.0;Vinhos de mesa;2018
Brasil;Curaçao;23930.0;43676.0;Vinhos de mesa;2018
Brasil;Emirados Arabes Unidos;360.0;1762.0;Vinhos de mesa;2018
Brasil;Espanha;6123.0;22631.0;Vinhos de mesa;2018
Brasil;Estados Unidos;169109.0;512519.0;Vinhos de mesa;2018
Brasil;Filipinas;9608.0;16205.0;Vinhos de mesa;2018
Brasil;França;11077.0;48677.0;Vinhos de mesa;2018
Brasil;Gana;9000.0;13502.0;Vinhos de mesa;2018
Brasil;Grécia;232.0;730.0;Vinhos de mesa;2018
Brasil;Guine Equatorial;8389.0;26808.0;Vinhos de mesa;2018
Brasil;Haiti;79500.0;144425.0;Vinhos de mesa;2018
Brasil;Hong Kong;1742.0;9029.0;Vinhos de mesa;2018
Brasil;Irlanda;7560.0;25767.0;Vinhos de mesa;2018
Brasil;Itália;3661.0;13260.0;Vinhos de mesa;2018
Brasil;Japão;36992.0;112342.0;Vinhos de mesa;2018
Brasil;Libéria;658.0;3100.0;Vinhos de mesa;2018
Brasil;Luxemburgo;1778.0;11053.0;Vinhos de mesa;2018
Brasil;Malásia;15.0;33.0;Vinhos de mesa;2018
Brasil;Malta;503.0;1192.0;Vinhos de mesa;2018
Brasil;Marshall, Ilhas;923.0;2436.0;Vinhos de mesa;2018
Brasil;México;2748.0;9744.0;Vinhos de mesa;2018
Brasil;Nigéria;5175.0;6250.0;Vinhos de mesa;2018
Brasil;Noruega;1295.0;9847.0;Vinhos de mesa;2018
Brasil;Nova Zelândia;969.0;5565.0;Vinhos de mesa;2018
Brasil;Países Baixos;9451.0;32395.0;Vinhos de mesa;2018
Brasil;Panamá;1183.0;3117.0;Vinhos de mesa;2018
Brasil;Paraguai;3234168.0;5494321.0;Vinhos de mesa;2018
Brasil;Peru;5193.0;19372.0;Vinhos de mesa;2018
Brasil;Polônia;720.0;4679.0;Vinhos de mesa;2018
Brasil;Quênia;6771.0;31225.0;Vinhos de mesa;2018
Brasil;Reino Unido;67708.0;296827.0;Vinhos de mesa;2018
Brasil;São Tomé e Príncipe;2184.0;2357.0;Vinhos de mesa;2018
Brasil;Suécia;8062.0;34563.0;Vinhos de mesa;2018
Brasil;Tailândia;8.0;45.0;Vinhos de mesa;2018
Brasil;Taiwan (FORMOSA);7589.0;18421.0;Vinhos de mesa;2018
Brasil;Tcheca, República;2712.0;20980.0;Vinhos de mesa;2018
Brasil;Turquia;360.0;150.0;Vinhos de mesa;2018
Brasil;Uruguai;7711.0;29617.0;Vinhos de mesa;2018
Brasil;Venezuela;71.0;355.0;Vinhos de mesa;2018
Brasil;Alemanha;4092.0;21373.0;Espumantes;2018
Brasil;Angola;63.0;280.0;Espumantes;2018
Brasil;Argentina;4342.0;17243.0;Espumantes;2018
Brasil;Aruba;18.0;7.0;Espumantes;2018
Brasil;Bahamas;5.0;17.0;Espumantes;2018
Brasil;Belgica;1800.0;10555.0;Espumantes;2018
Brasil;Bolívia;5891.0;25277.0;Espumantes;2018
Brasil;Camarões;90.0;284.0;Espumantes;2018
Brasil;Canada;23.0;94.0;Espumantes;2018
Brasil;Chile;25481.0;208521.0;Espumantes;2018
Brasil;China;19490.0;58871.0;Espumantes;2018
Brasil;Cingapura;47214.0;135547.0;Espumantes;2018
Brasil;Colombia;2309.0;8637.0;Espumantes;2018
Brasil;Coreia do Sul, Republica da;3.0;15.0;Espumantes;2018
Brasil;Cuba;1.0;2.0;Espumantes;2018
Brasil;Curaçao;801.0;2256.0;Espumantes;2018
Brasil;Dinamarca;662.0;3530.0;Espumantes;2018
Brasil;El Salvador;1.0;10.0;Espumantes;2018
Brasil;Espanha;2271.0;9453.0;Espumantes;2018
Brasil;Estados Unidos;28542.0;172961.0;Espumantes;2018
Brasil;França;2163.0;9147.0;Espumantes;2018
Brasil;Grêcia;63.0;391.0;Espumantes;2018
Brasil;Guatemala;206.0;1052.0;Espumantes;2018
Brasil;Hong Kong;225.0;1704.0;Espumantes;2018
Brasil;Italia;1307.0;5331.0;Espumantes;2018
Brasil;Japão;7853.0;34532.0;Espumantes;2018
Brasil;Libéria;300.0;444.0;Espumantes;2018
Brasil;Luxemburgo;113.0;655.0;Espumantes;2018
Brasil;Marshall, Ilhas;158.0;604.0;Espumantes;2018
Brasil;Mexico;737.0;2476.0;Espumantes;2018
Brasil;Nigéria;976.0;4029.0;Espumantes;2018
Brasil;Noruega;81.0;300.0;Espumantes;2018
Brasil;Nova Zelandia;15.0;168.0;Espumantes;2018
Brasil;Panama;319.0;740.0;Espumantes;2018
Brasil;Paraguai;92114.0;205510.0;Espumantes;2018
Brasil;Peru;1577.0;6379.0;Espumantes;2018
Brasil;Polonia;23099.0;73608.0;Espumantes;2018
Brasil;Porto Rico;100.0;1512.0;Espumantes;2018
Brasil;Portugal;1552.0;23255.0;Espumantes;2018
Brasil;Reino Unido;14626.0;72651.0;Espumantes;2018
Brasil;Russia;47765.0;18240.0;Espumantes;2018
Brasil;Suecia;54.0;218.0;Espumantes;2018
Brasil;Uruguai;9265.0;34039.0;Espumantes;2018
Brasil;Venezuela;5.0;10.0;Espumantes;2018
Brasil;Alemanha, República Democrática;2870420.0;5833592.0;Uvas frescas;2018
Brasil;Angola;15.0;33.0;Uvas frescas;2018
Brasil;Antígua e Barbuda;65.0;164.0;Uvas frescas;2018
Brasil;Arabia Saudita;14725.0;28615.0;Uvas frescas;2018
Brasil;Argélia;20672.0;30968.0;Uvas frescas;2018
Brasil;Argentina;1536650.0;2478547.0;Uvas frescas;2018
Brasil;Bahamas;25630.0;52046.0;Uvas frescas;2018
Brasil;Barbados;15.0;59.0;Uvas frescas;2018
Brasil;Barein;27.0;105.0;Uvas frescas;2018
Brasil;Bélgica;150493.0;281779.0;Uvas frescas;2018
Brasil;Bermudas;23.0;69.0;Uvas frescas;2018
Brasil;Bolívia;10.0;97.0;Uvas frescas;2018
Brasil;Canadá;36798.0;171155.0;Uvas frescas;2018
Brasil;Catar;1100.0;4932.0;Uvas frescas;2018
Brasil;Cayman, Ilhas;61.0;140.0;Uvas frescas;2018
Brasil;Chile;25.0;81.0;Uvas frescas;2018
Brasil;China;418.0;1132.0;Uvas frescas;2018
Brasil;Chipre;414.0;1005.0;Uvas frescas;2018
Brasil;Cingapura;1705.0;5375.0;Uvas frescas;2018
Brasil;Coreia do Sul;54.0;154.0;Uvas frescas;2018
Brasil;Dinamarca;102775.0;192891.0;Uvas frescas;2018
Brasil;Egito;10.0;40.0;Uvas frescas;2018
Brasil;Emirados Arabes Unidos;365615.0;899131.0;Uvas frescas;2018
Brasil;Eslovenia;10.0;30.0;Uvas frescas;2018
Brasil;Espanha;494802.0;997622.0;Uvas frescas;2018
Brasil;Estados Unidos;2682088.0;8288437.0;Uvas frescas;2018
Brasil;Falkland (Ilhas Malvinas);31.0;93.0;Uvas frescas;2018
Brasil;Filipinas;114.0;311.0;Uvas frescas;2018
Brasil;França;816.0;6549.0;Uvas frescas;2018
Brasil;Gibraltar;69.0;175.0;Uvas frescas;2018
Brasil;Grêcia;1456.0;3566.0;Uvas frescas;2018
Brasil;Guiana Francesa;64.0;362.0;Uvas frescas;2018
Brasil;Hong Kong;1105.0;3283.0;Uvas frescas;2018
Brasil;Ilha de Man;48.0;116.0;Uvas frescas;2018
Brasil;Índia;341.0;684.0;Uvas frescas;2018
Brasil;Irlanda;143330.0;243068.0;Uvas frescas;2018
Brasil;Islandia;13000.0;20725.0;Uvas frescas;2018
Brasil;Itália;28.0;94.0;Uvas frescas;2018
Brasil;Japão;239.0;840.0;Uvas frescas;2018
Brasil;Libéria;1297.0;4183.0;Uvas frescas;2018
Brasil;Malasia;30.0;101.0;Uvas frescas;2018
Brasil;Malta;689.0;1720.0;Uvas frescas;2018
Brasil;Marshall, Ilhas;1430.0;4184.0;Uvas frescas;2018
Brasil;Noruega;168732.0;381452.0;Uvas frescas;2018
Brasil;Países Baixos;22330171.0;46725512.0;Uvas frescas;2018
Brasil;Panamá;1675.0;5358.0;Uvas frescas;2018
Brasil;Portugal;205.0;676.0;Uvas frescas;2018
Brasil;Reino Unido;8558646.0;20872314.0;Uvas frescas;2018
Brasil;Romênia;40.0;172.0;Uvas frescas;2018
Brasil;Russia,  Federação da;80.0;454.0;Uvas frescas;2018
Brasil;Suécia;101350.0;211213.0;Uvas frescas;2018
Brasil;Suíça;1022.0;8624.0;Uvas frescas;2018
Brasil;Tailândia;113.0;495.0;Uvas frescas;2018
Brasil;Taiwan;39.0;115.0;Uvas frescas;2018
Brasil;Turquia;126.0;440.0;Uvas frescas;2018
Brasil;Tuvalu;1.0;3.0;Uvas frescas;2018
Brasil;Uruguai;187316.0;301600.0;Uvas frescas;2018
Brasil;Vietnã;10.0;51.0;Uvas frescas;2018
Brasil;Provisão de Navios e Aeronaves;30.0;55.0;Uvas frescas;2018
Brasil;Alemanha, República Democrática da;96.0;91.0;Suco de uva;2018
Brasil;Angola;1895.0;1553.0;Suco de uva;2018
Brasil;Antígua e Barbuda;48.0;53.0;Suco de uva;2018
Brasil;Argélia;16.0;33.0;Suco de uva;2018
Brasil;Argentina;795.0;3458.0;Suco de uva;2018
Brasil;Austrália;580.0;2193.0;Suco de uva;2018
Brasil;Bahamas;12.0;13.0;Suco de uva;2018
Brasil;Bélgica;27.0;54.0;Suco de uva;2018
Brasil;Bolívia;612.0;1207.0;Suco de uva;2018
Brasil;Cabo Verde;180.0;330.0;Suco de uva;2018
Brasil;Canadá;9486.0;11200.0;Suco de uva;2018
Brasil;Chile;1788.0;2344.0;Suco de uva;2018
Brasil;China;23937.0;47152.0;Suco de uva;2018
Brasil;Chipre;161.0;226.0;Suco de uva;2018
Brasil;Cingapura;908.0;1354.0;Suco de uva;2018
Brasil;Curaçao;948.0;1755.0;Suco de uva;2018
Brasil;Dinamarca;72.0;229.0;Suco de uva;2018
Brasil;Dominica, Ilha de;35.0;44.0;Suco de uva;2018
Brasil;Estados Unidos;27645.0;56911.0;Suco de uva;2018
Brasil;Falkland (Malvinas);50.0;66.0;Suco de uva;2018
Brasil;Filipinas;24.0;22.0;Suco de uva;2018
Brasil;Grêcia;72.0;74.0;Suco de uva;2018
Brasil;Hong Kong;16170.0;24239.0;Suco de uva;2018
Brasil;India;48.0;41.0;Suco de uva;2018
Brasil;Japão;1006241.0;2379350.0;Suco de uva;2018
Brasil;Libêria;336.0;326.0;Suco de uva;2018
Brasil;Malta;41.0;105.0;Suco de uva;2018
Brasil;Marshall, Ilhas;492.0;678.0;Suco de uva;2018
Brasil;México;24173.0;66078.0;Suco de uva;2018
Brasil;Noruega;501.0;727.0;Suco de uva;2018
Brasil;Nova Zelândia;9275.0;24115.0;Suco de uva;2018
Brasil;Países Baixos;97.0;130.0;Suco de uva;2018
Brasil;Panamá;534.0;734.0;Suco de uva;2018
Brasil;Paraguai;128378.0;168205.0;Suco de uva;2018
Brasil;Portugal;2082.0;2803.0;Suco de uva;2018
Brasil;Reino Unido;8216.0;15433.0;Suco de uva;2018
Brasil;República Dominicana;29680.0;113081.0;Suco de uva;2018
Brasil;Serra Leoa;12.0;13.0;Suco de uva;2018
Brasil;Suíça;5.0;4.0;Suco de uva;2018
Brasil;Tailândia;96.0;108.0;Suco de uva;2018
Brasil;Taiwan (Formosa);1809.0;4834.0;Suco de uva;2018
Brasil;Turquia;108.0;100.0;Suco de uva;2018
Brasil;África do Sul;26.0;95.0;Vinhos de mesa;2019
Brasil;Alemanha, República Democrática;3660.0;25467.0;Vinhos de mesa;2019
Brasil;Angola;345.0;1065.0;Vinhos de mesa;2019
Brasil;Antígua e Barbuda;219.0;1549.0;Vinhos de mesa;2019
Brasil;Austrália;1161.0;4682.0;Vinhos de mesa;2019
Brasil;Bahamas;791.0;3124.0;Vinhos de mesa;2019
Brasil;Barbados;36.0;394.0;Vinhos de mesa;2019
Brasil;Barein;482.0;2144.0;Vinhos de mesa;2019
Brasil;Bélgica;2498.0;12548.0;Vinhos de mesa;2019
Brasil;Belice;9.0;29.0;Vinhos de mesa;2019
Brasil;Benin;9.0;9.0;Vinhos de mesa;2019
Brasil;Canadá;1589.0;6933.0;Vinhos de mesa;2019
Brasil;Cayman, Ilhas;19.0;106.0;Vinhos de mesa;2019
Brasil;China;129852.0;376828.0;Vinhos de mesa;2019
Brasil;Chipre;672.0;1843.0;Vinhos de mesa;2019
Brasil;Cingapura;5044.0;19099.0;Vinhos de mesa;2019
Brasil;Colômbia;897.0;1999.0;Vinhos de mesa;2019
Brasil;Coreia, Republica Sul;70.0;194.0;Vinhos de mesa;2019
Brasil;Curaçao;33951.0;62067.0;Vinhos de mesa;2019
Brasil;Dinamarca;240.0;306.0;Vinhos de mesa;2019
Brasil;Emirados Arabes Unidos;450.0;2202.0;Vinhos de mesa;2019
Brasil;Equador;2.0;3.0;Vinhos de mesa;2019
Brasil;Espanha;3540.0;1353.0;Vinhos de mesa;2019
Brasil;Estados Unidos;209765.0;616274.0;Vinhos de mesa;2019
Brasil;Filipinas;736.0;2486.0;Vinhos de mesa;2019
Brasil;França;18286.0;67072.0;Vinhos de mesa;2019
Brasil;Gana;7673.0;10010.0;Vinhos de mesa;2019
Brasil;Gibraltar;23.0;93.0;Vinhos de mesa;2019
Brasil;Grécia;561.0;1994.0;Vinhos de mesa;2019
Brasil;Guatemala;1597.0;8719.0;Vinhos de mesa;2019
Brasil;Guiana;424.0;1311.0;Vinhos de mesa;2019
Brasil;Haiti;81873.0;129803.0;Vinhos de mesa;2019
Brasil;Hong Kong;9651.0;42020.0;Vinhos de mesa;2019
Brasil;Ilha de Man;28.0;175.0;Vinhos de mesa;2019
Brasil;India;51.0;273.0;Vinhos de mesa;2019
Brasil;Itália;587.0;1625.0;Vinhos de mesa;2019
Brasil;Japão;40621.0;99642.0;Vinhos de mesa;2019
Brasil;Libéria;4441.0;20068.0;Vinhos de mesa;2019
Brasil;Luxemburgo;1666.0;11211.0;Vinhos de mesa;2019
Brasil;Malásia;48.0;110.0;Vinhos de mesa;2019
Brasil;Malta;3661.0;8828.0;Vinhos de mesa;2019
Brasil;Marshall, Ilhas;7276.0;15786.0;Vinhos de mesa;2019
Brasil;México;4.0;4.0;Vinhos de mesa;2019
Brasil;Montenegro;9.0;46.0;Vinhos de mesa;2019
Brasil;Nigéria;28437.0;38555.0;Vinhos de mesa;2019
Brasil;Noruega;628.0;3139.0;Vinhos de mesa;2019
Brasil;Nova Zelândia;500.0;2832.0;Vinhos de mesa;2019
Brasil;Países Baixos;44882.0;148031.0;Vinhos de mesa;2019
Brasil;Panamá;7918.0;29017.0;Vinhos de mesa;2019
Brasil;Paraguai;2419537.0;3826587.0;Vinhos de mesa;2019
Brasil;Peru;9755.0;17310.0;Vinhos de mesa;2019
Brasil;Polônia;5.0;11.0;Vinhos de mesa;2019
Brasil;Portugal;18328.0;72413.0;Vinhos de mesa;2019
Brasil;Reino Unido;34295.0;164592.0;Vinhos de mesa;2019
Brasil;Serra Leoa;18.0;717.0;Vinhos de mesa;2019
Brasil;Suécia;28.0;761.0;Vinhos de mesa;2019
Brasil;Suíça;2223.0;28503.0;Vinhos de mesa;2019
Brasil;Suriname;3206.0;4741.0;Vinhos de mesa;2019
Brasil;Tailândia;128.0;832.0;Vinhos de mesa;2019
Brasil;Taiwan (FORMOSA);12.0;67.0;Vinhos de mesa;2019
Brasil;Tcheca, República;2115.0;16391.0;Vinhos de mesa;2019
Brasil;Turquia;115.0;209.0;Vinhos de mesa;2019
Brasil;Uruguai;6180.0;18497.0;Vinhos de mesa;2019
Brasil;Vietnã;20.0;32.0;Vinhos de mesa;2019
Brasil;Alemanha;1003.0;5466.0;Espumantes;2019
Brasil;Angola;1007.0;3615.0;Espumantes;2019
Brasil;Antigua e Barbuda;7.0;34.0;Espumantes;2019
Brasil;Australia;180.0;800.0;Espumantes;2019
Brasil;Bahamas;18.0;79.0;Espumantes;2019
Brasil;Belgica;1869.0;11405.0;Espumantes;2019
Brasil;Bósnia-Herzegovina;10.0;53.0;Espumantes;2019
Brasil;Canada;2185.0;8228.0;Espumantes;2019
Brasil;Catar;41.0;3502.0;Espumantes;2019
Brasil;Cayman, Ilhas;15.0;43.0;Espumantes;2019
Brasil;China;26247.0;91922.0;Espumantes;2019
Brasil;Chipre;101.0;368.0;Espumantes;2019
Brasil;Cingapura;28418.0;126428.0;Espumantes;2019
Brasil;Colombia;804.0;2185.0;Espumantes;2019
Brasil;Coreia do Sul, Republica da;32.0;115.0;Espumantes;2019
Brasil;Curaçao;3373.0;13676.0;Espumantes;2019
Brasil;Dinamarca;96.0;230.0;Espumantes;2019
Brasil;Emirados Arabes Unidos;33.0;164.0;Espumantes;2019
Brasil;Equador;2.0;3.0;Espumantes;2019
Brasil;Espanha;2.0;3.0;Espumantes;2019
Brasil;Estados Unidos;389511.0;1023709.0;Espumantes;2019
Brasil;Filipinas;24.0;109.0;Espumantes;2019
Brasil;França;3123.0;15835.0;Espumantes;2019
Brasil;Gana;810.0;3696.0;Espumantes;2019
Brasil;Gibraltar;43.0;85.0;Espumantes;2019
Brasil;Grêcia;74.0;280.0;Espumantes;2019
Brasil;Guatemala;446.0;2933.0;Espumantes;2019
Brasil;Hong Kong;2801.0;10173.0;Espumantes;2019
Brasil;Índia;18.0;40.0;Espumantes;2019
Brasil;Irlanda;14.0;26.0;Espumantes;2019
Brasil;Italia;522.0;2445.0;Espumantes;2019
Brasil;Japão;10242.0;41567.0;Espumantes;2019
Brasil;Líbano;29.0;108.0;Espumantes;2019
Brasil;Libéria;1207.0;2420.0;Espumantes;2019
Brasil;Luxemburgo;495.0;2474.0;Espumantes;2019
Brasil;Malta;359.0;1317.0;Espumantes;2019
Brasil;Marshall, Ilhas;1594.0;2853.0;Espumantes;2019
Brasil;Nigéria;1809.0;7513.0;Espumantes;2019
Brasil;Noruega;345.0;505.0;Espumantes;2019
Brasil;Paises Baixos (Holanda);432.0;923.0;Espumantes;2019
Brasil;Panama;2929.0;6126.0;Espumantes;2019
Brasil;Paraguai;94620.0;224306.0;Espumantes;2019
Brasil;Peru;596.0;1854.0;Espumantes;2019
Brasil;Polonia;18810.0;57107.0;Espumantes;2019
Brasil;Portugal;1288.0;15933.0;Espumantes;2019
Brasil;Reino Unido;11049.0;54428.0;Espumantes;2019
Brasil;Russia;71654.0;27360.0;Espumantes;2019
Brasil;Suiça;2704.0;8959.0;Espumantes;2019
Brasil;Suriname;2.0;3.0;Espumantes;2019
Brasil;Tailandia;8.0;169.0;Espumantes;2019
Brasil;Taiwan (Formosa);5.0;6.0;Espumantes;2019
Brasil;Turquia;6.0;30.0;Espumantes;2019
Brasil;Uruguai;2808.0;15045.0;Espumantes;2019
Brasil;Venezuela;450.0;2670.0;Espumantes;2019
Brasil;Africa do Sul;8.0;30.0;Uvas frescas;2019
Brasil;Alemanha, República Democrática;1863097.0;3480290.0;Uvas frescas;2019
Brasil;Angola;75.0;145.0;Uvas frescas;2019
Brasil;Antígua e Barbuda;190.0;580.0;Uvas frescas;2019
Brasil;Arabia Saudita;167731.0;271231.0;Uvas frescas;2019
Brasil;Argentina;1186878.0;1758528.0;Uvas frescas;2019
Brasil;Bahamas;2869.0;9184.0;Uvas frescas;2019
Brasil;Barbados;110.0;354.0;Uvas frescas;2019
Brasil;Barein;958.0;3353.0;Uvas frescas;2019
Brasil;Bélgica;176918.0;336252.0;Uvas frescas;2019
Brasil;Belize;20.0;48.0;Uvas frescas;2019
Brasil;Bermudas;228.0;1047.0;Uvas frescas;2019
Brasil;Bosnia;52.0;67.0;Uvas frescas;2019
Brasil;Brasil;18.0;62.0;Uvas frescas;2019
Brasil;Burquina Faso;10.0;37.0;Uvas frescas;2019
Brasil;Camores;20.0;75.0;Uvas frescas;2019
Brasil;Canadá;24565.0;220025.0;Uvas frescas;2019
Brasil;Catar;81.0;298.0;Uvas frescas;2019
Brasil;Cayman, Ilhas;216.0;638.0;Uvas frescas;2019
Brasil;Chile;189.0;457.0;Uvas frescas;2019
Brasil;China;1113.0;3171.0;Uvas frescas;2019
Brasil;Chipre;2173.0;6326.0;Uvas frescas;2019
Brasil;Cingapura;7081.0;23803.0;Uvas frescas;2019
Brasil;Coreia do Sul;270.0;620.0;Uvas frescas;2019
Brasil;Costa do Marfim;16.0;34.0;Uvas frescas;2019
Brasil;Dinamarca;56095.0;130520.0;Uvas frescas;2019
Brasil;Egito;20.0;97.0;Uvas frescas;2019
Brasil;Emirados Arabes Unidos;240422.0;697259.0;Uvas frescas;2019
Brasil;Espanha;1094483.0;2089713.0;Uvas frescas;2019
Brasil;Estados Unidos;6117999.0;16239149.0;Uvas frescas;2019
Brasil;Falkland (Ilhas Malvinas);20.0;69.0;Uvas frescas;2019
Brasil;Filipinas;594.0;1849.0;Uvas frescas;2019
Brasil;França;3091.0;12062.0;Uvas frescas;2019
Brasil;Georgia;26928.0;56010.0;Uvas frescas;2019
Brasil;Gibraltar;231.0;755.0;Uvas frescas;2019
Brasil;Grêcia;2650.0;7171.0;Uvas frescas;2019
Brasil;Hong Kong;18566.0;118440.0;Uvas frescas;2019
Brasil;Ilha de Man;150.0;440.0;Uvas frescas;2019
Brasil;Índia;560.0;1634.0;Uvas frescas;2019
Brasil;Irã;509.0;1013.0;Uvas frescas;2019
Brasil;Irlanda;514814.0;1113084.0;Uvas frescas;2019
Brasil;Itália;154.0;387.0;Uvas frescas;2019
Brasil;Japão;721.0;2182.0;Uvas frescas;2019
Brasil;Jérsei;24.0;58.0;Uvas frescas;2019
Brasil;Jordânia;265.0;171.0;Uvas frescas;2019
Brasil;Letonia;30.0;55.0;Uvas frescas;2019
Brasil;Líbano;85.0;177.0;Uvas frescas;2019
Brasil;Libéria;9242.0;29430.0;Uvas frescas;2019
Brasil;Líbia;20.0;44.0;Uvas frescas;2019
Brasil;Luxemburgo;7.0;19.0;Uvas frescas;2019
Brasil;Malasia;20.0;58.0;Uvas frescas;2019
Brasil;Malta;4094.0;11635.0;Uvas frescas;2019
Brasil;Marshall, Ilhas;9668.0;30841.0;Uvas frescas;2019
Brasil;Mônaco;20.0;29.0;Uvas frescas;2019
Brasil;Noruega;277423.0;638830.0;Uvas frescas;2019
Brasil;Omã;60.0;193.0;Uvas frescas;2019
Brasil;Países Baixos;19526035.0;36061578.0;Uvas frescas;2019
Brasil;Panamá;8349.0;25288.0;Uvas frescas;2019
Brasil;Polonia;20.0;53.0;Uvas frescas;2019
Brasil;Portugal;945.0;3146.0;Uvas frescas;2019
Brasil;Reino Unido;13501346.0;29677591.0;Uvas frescas;2019
Brasil;Russia,  Federação da;48084.0;101082.0;Uvas frescas;2019
Brasil;Sri Lanka;32.0;80.0;Uvas frescas;2019
Brasil;Suécia;72036.0;156611.0;Uvas frescas;2019
Brasil;Suíça;472.0;3661.0;Uvas frescas;2019
Brasil;Tailândia;879.0;3629.0;Uvas frescas;2019
Brasil;Togo;13.0;52.0;Uvas frescas;2019
Brasil;Turcas e Caicos, ilhas;10.0;23.0;Uvas frescas;2019
Brasil;Turquia;485.0;1399.0;Uvas frescas;2019
Brasil;Tuvalu;6.0;23.0;Uvas frescas;2019
Brasil;Uruguai;81440.0;98329.0;Uvas frescas;2019
Brasil;Alemanha, República Democrática da;12.0;24.0;Suco de uva;2019
Brasil;Antígua e Barbuda;95.0;99.0;Suco de uva;2019
Brasil;Argentina;3504.0;3327.0;Suco de uva;2019
Brasil;Austrália;480.0;1664.0;Suco de uva;2019
Brasil;Bahamas;168.0;169.0;Suco de uva;2019
Brasil;Bélgica;24.0;19.0;Suco de uva;2019
Brasil;Cabo Verde;126.0;236.0;Suco de uva;2019
Brasil;China;6.0;7.0;Suco de uva;2019
Brasil;Chipre;138.0;196.0;Suco de uva;2019
Brasil;Cingapura;676.0;674.0;Suco de uva;2019
Brasil;Dinamarca;84.0;118.0;Suco de uva;2019
Brasil;Estados Unidos;455.0;1963.0;Suco de uva;2019
Brasil;Grêcia;66.0;58.0;Suco de uva;2019
Brasil;Hong Kong;818.0;772.0;Suco de uva;2019
Brasil;Ilha de Man;72.0;59.0;Suco de uva;2019
Brasil;India;66.0;83.0;Suco de uva;2019
Brasil;Japão;1381569.0;3277767.0;Suco de uva;2019
Brasil;Libêria;520.0;638.0;Suco de uva;2019
Brasil;Líbia;207360.0;121731.0;Suco de uva;2019
Brasil;Malásia;9275.0;24115.0;Suco de uva;2019
Brasil;Malta;276.0;277.0;Suco de uva;2019
Brasil;Marshall, Ilhas;817.0;948.0;Suco de uva;2019
Brasil;México;24602.0;67789.0;Suco de uva;2019
Brasil;Países Baixos;144.0;151.0;Suco de uva;2019
Brasil;Panamá;691.0;801.0;Suco de uva;2019
Brasil;Paraguai;23723.0;24609.0;Suco de uva;2019
Brasil;Portugal;24.0;24.0;Suco de uva;2019
Brasil;Reino Unido;672.0;1773.0;Suco de uva;2019
Brasil;República Dominicana;29680.0;113080.0;Suco de uva;2019
Brasil;Rússia;72.0;83.0;Suco de uva;2019
Brasil;Sri Lanka;49.0;142.0;Suco de uva;2019
Brasil;Suriname;3180.0;8586.0;Suco de uva;2019
Brasil;Tailândia;84.0;82.0;Suco de uva;2019
Brasil;Turquia;24.0;30.0;Suco de uva;2019
Brasil;África do Sul;4.0;21.0;Vinhos de mesa;2020
Brasil;Alemanha, República Democrática;6261.0;32605.0;Vinhos de mesa;2020
Brasil;Antígua e Barbuda;624.0;1864.0;Vinhos de mesa;2020
Brasil;Argentina;1015.0;4176.0;Vinhos de mesa;2020
Brasil;Austrália;1013.0;3413.0;Vinhos de mesa;2020
Brasil;Bahamas;1212.0;3703.0;Vinhos de mesa;2020
Brasil;Bangladesh;3.0;29.0;Vinhos de mesa;2020
Brasil;Barbados;143.0;169.0;Vinhos de mesa;2020
Brasil;Barein;8.0;28.0;Vinhos de mesa;2020
Brasil;Bélgica;3166.0;20460.0;Vinhos de mesa;2020
Brasil;Bolívia;9900.0;16025.0;Vinhos de mesa;2020
Brasil;Bósnia-Herzegovina;45.0;52.0;Vinhos de mesa;2020
Brasil;Camarões;0.0;178.0;Vinhos de mesa;2020
Brasil;Canadá;1672.0;8431.0;Vinhos de mesa;2020
Brasil;Cayman, Ilhas;123.0;339.0;Vinhos de mesa;2020
Brasil;Chile;11.0;13.0;Vinhos de mesa;2020
Brasil;China;122253.0;363000.0;Vinhos de mesa;2020
